time,北向成交总额(亿),沪股通成交额(亿),沪股通余额,沪股通笔数,深股通成交额(亿),深股通余额,深股通笔数,上证指数,上证涨跌幅(%),深证成指,深证涨跌幅(%)
2024-05-29,1044.5705,510.1839,48591.49,3644621,534.3866,50138.86,3585682,3111.0176,0.046485,9414.9792,0.254787
2024-05-30,1093.0556,556.8380000000001,50665.49,3761597,536.2176000000001,50575.68,3691924,3091.6778,-0.621655,9384.7234,-0.321358
2024-05-31,1384.3546,714.2347,54304.2,4138544,670.1199,53380,3971582,3086.8134,-0.157339,9364.3752,-0.216823
2024-06-03,1366.509,705.2387,49803.48,4910340,661.2703,50805.59,4587076,3078.4887,-0.269686,9370.4972,0.065375
2024-06-04,1165.3214,596.3235,48520.92,4516095,568.9979,49845.03,4248578,3091.1992,0.412881,9469.3154,1.054567
2024-06-05,1057.0546000000002,528.0499,53880.65,3847818,529.0047,53908.93,3713044,3065.4034,-0.834492,9393.6113,-0.799468
2024-06-06,1272.5003,628.0623,46882.25,4473877,644.438,48205.89,4437431,3048.7939,-0.541837,9340.0099,-0.570615
2024-06-07,1212.1539,608.0717,50179.84,4410038,604.0822000000001,52614.59,4275381,3051.2787,0.081501,9255.6836,-0.90285
2024-06-11,1242.9349,657.1010000000001,57066.8,4809470,585.8339,52130.56,4411904,3028.0451,-0.761438,9262.3471,0.071994
2024-06-12,1094.3048,560.4107,52017.35,4077626,533.8941,53559.99,3858380,3037.4675,0.311171,9269.9358,0.081931
2024-06-13,1178.1259,591.7768,54522.04,4233291,586.3491,53875.55,4120948,3028.9187,-0.281445,9206.2368,-0.687157
2024-06-14,1890.1432,1036.0009,50123.08,6512775,854.1423,46508.66,5731519,3032.6333,0.122638,9252.251,0.499816
2024-06-17,1241.9918,636.3287,53716.97,4471496,605.6631,51936.67,4170591,3015.8907,-0.552081,9281.2537,0.313466
2024-06-18,1126.9303,567.7967,53442.98,4076051,559.1336,50855.2,3928790,3030.2464,0.476002,9318.4684,0.400966
2024-06-19,992.7061,507.4378,54469.91,3532693,485.2683,54775.7,3441666,3018.0491,-0.402518,9219.069,-1.066692
2024-06-20,1042.3445,530.581,52980.27,3907034,511.7635,51850.49,3779783,3005.4369,-0.417892,9068.851,-1.629427
2024-06-21,1284.7253,703.7864,50203.73,4913943,580.9389,50560.24,4183229,2998.1377,-0.242867,9064.8447,-0.044176
2024-06-24,1205.8158,648.1518,50864.5,4604767,557.664,51160.46,4038445,2963.0989,-1.168685,8924.1722,-1.551847
2024-06-25,1131.7954,603.8649,51675.96,4487023,527.9305,53198.81,3976937,2949.9963,-0.442192,8850.2895,-0.827894
2024-06-26,967.6066,496.8865,52272.5,3719996,470.7201,51239.6,3522495,2972.5251,0.763689,8987.302,1.548113
2024-06-27,1029.3151,554.6849,56180.19,4263900,474.6302,56102.63,3679803,2945.8524,-0.897308,8849.6973,-1.531101
2024-06-28,1082.7647,584.499,46385.27,4005218,498.2657,51345.02,3580085,2967.4028,0.731551,8848.6992,-0.011278
2024-07-02,1110.2481,582.8506,52362.34,4433899,527.3975,55104.56,4110948,2997.0111,0.07616,8812.6726,-0.971923
2024-07-03,890.6425999999999,460.8034,51178.46,3329607,429.8392,52402.28,3269040,2982.3756,-0.488337,8760.434,-0.592767
2024-07-04,928.9025,478.353,51778.7,3527972,450.5495,53996.33,3465440,2957.567,-0.83184,8673.8257,-0.98863
2024-07-05,1085.3003,592.2316999999999,53008.13,4337870,493.0686,51788.29,3748467,2949.9333,-0.258107,8695.548,0.250435
2024-07-08,1060.1194,567.5087,49883.7,4414264,492.6107,53801.03,3968964,2922.4498,-0.931665,8561.9502,-1.536393
2024-07-09,1256.5328,638.8332,42027.62,4533317,617.6996,45800.04,4270396,2959.3724,1.263413,8705.9437,1.681784
2024-07-10,1126.8748,574.2252,50658.66,4057361,552.6496,53665.07,3765934,2939.3636,-0.676116,8697.2154,-0.100257
2024-07-11,1230.7373,604.5083999999999,49766.78,4263706,626.2289,49215.68,4003435,2970.3874,1.05546,8870.3563,1.990762
2024-07-12,1108.8152,563.7136,47783.56,3871602,545.1016000000001,51779.38,3557609,2971.295,0.030555,8854.0832,-0.183455
2024-07-15,1002.2872,520.9523,50349.1,4023671,481.3349,55255.09,3681363,2974.0107,0.091398,8801.6245,-0.59248
2024-07-16,1092.358,560.9051000000001,51531.29,4068395,531.4529,53943.59,3752045,2976.3043,0.077121,8877.0177,0.856583
2024-07-17,1116.2434,578.8330000000001,55815.79,4142100,537.4104,55730.68,3719468,2962.8549,-0.451883,8835.144,-0.471709
2024-07-18,1170.6907,605.2356,49765.76,4464893,565.4551,51942.98,3857230,2977.1334,0.481917,8879.3259,0.50007
2024-07-19,1171.1515,650.0218,53286.54,4633168,521.1297,55254.83,3596680,2982.3086,0.173832,8903.232,0.269233
2024-07-22,1114.205,625.6046,46734.93,4296778,488.6004,53912.42,3479787,2964.2155,-0.606681,8869.817,-0.375313
2024-07-23,1067.8385,581.0572,52151.92,3940660,486.7813,54499.26,3386954,2915.3685,-1.64789,8606.583,-2.96775
2024-07-24,1080.4244,571.6454,51980.04,4170861,508.779,53006.45,3744286,2901.9518,-0.460206,8493.0953,-1.318615
2024-07-25,1070.9353,576.5753,55851.04,4386157,494.36,53535.17,3721866,2886.7416,-0.524137,8474.7038,-0.216546
2024-07-26,1039.4297,543.6637999999999,51752.04,3872741,495.7659,51121.01,3475732,2890.8973,0.143958,8597.1739,1.445125
2024-07-29,941.7245,495.4121,53149.03,3737953,446.3124,54549.78,3338585,2891.8453,0.032793,8514.6477,-0.959922
2024-07-30,948.0481,509.53,52778.51,3752354,438.5181,51837.02,3312139,2879.2996,-0.43383,8468.5817,-0.541021
2024-07-31,1394.0048000000002,743.1331,39589.41,4950597,650.8717,42646.11,4335079,2938.7493,2.064728,8754.0873,3.371351
2024-08-01,1154.3186,615.7614,52264.32,4113808,538.5572,56122.54,3612043,2932.3871,-0.216493,8673.5776,-0.919681
2024-08-02,1049.8207,540.9337,53610.72,3746381,508.887,52027.11,3403097,2905.3375,-0.922443,8553.5509,-1.38382
2024-08-05,1314.0235,672.2225999999999,51611.87,4594843,641.8009,50626.67,4167961,2860.6978,-1.536472,8395.0537,-1.852999
2024-08-06,1120.5811,588.222,54204.84,4323125,532.3591,54697.99,3681515,2867.2837,0.23022,8463.8637,0.819649
2024-08-07,926.5953,483.0442,50815.99,3547877,443.5511,53920.26,3203215,2869.8338,0.088938,8449.5824,-0.168733
2024-08-08,958.0204,478.8665,50409.71,3589114,479.1539,50926.57,3324988,2869.9014,0.002356,8446.2077,-0.039939
2024-08-09,901.0615,455.7183,54372.3,3598938,445.3432,55995.71,3406948,2862.1941,-0.268556,8393.6993,-0.62168
2024-08-12,795.8219,393.7733,51320.27,3121854,402.0486,51484.09,3135746,2858.2046,-0.139386,8373.471,-0.240994
2024-08-13,845.4333,431.5865,51839.21,3538141,413.8468,52701.48,3227834,2867.946,0.340822,8409.224,0.426979
2024-08-14,759.8942,401.233,54359.05,3466667,358.6612,55582.3,3095647,2850.6539,-0.602944,8310.9983,-1.168071
2024-08-15,1011.2054,538.2683000000001,42370.38,4108223,472.9371,47966.97,3531043,2877.3579,0.936768,8370.1229,0.711402
2024-08-16,920.5761,467.285,53786.23,3885742,453.2911,55536.12,3615279,2879.4298,0.072007,8349.8703,-0.241963
2024-08-19,881.1055,461.2934,额度充足,3422240,419.8121,额度充足,3154357,2893.6738,0.494681,8356.8979,0.084164
2024-08-20,892.0195,467.4956,额度充足,3860344,424.5239,额度充足,3444395,2866.661,-0.933512,8252.8679,-1.24484
2024-08-21,826.0371,406.3507,额度充足,3324618,419.6864,额度充足,3255103,2856.5839,-0.351527,8229.7503,-0.280116
2024-08-22,869.0061000000001,430.1767,额度充足,3410310,438.8294,额度充足,3346354,2848.7718,-0.273477,8162.175,-0.82111
2024-08-23,847.8927,429.8572,额度充足,3500403,418.0355,额度充足,3333484,2854.3675,0.196425,8181.917,0.241872
2024-08-26,888.0086,437.4553,额度充足,3558693,450.5533,额度充足,3502291,2855.5203,0.040387,8194.6452,0.155565
2024-08-27,824.7279,419.8557,额度充足,3421485,404.8722,额度充足,3323702,2848.7312,-0.237754,8103.7591,-1.109091
2024-08-28,790.82,401.7202,额度充足,3259665,389.0998,额度充足,3135836,2837.4293,-0.396735,8078.8194,-0.307755
2024-08-29,990.9847,512.3472,额度充足,3871366,478.6375,额度充足,3465203,2823.106,-0.504798,8154.4391,0.936024
2024-08-30,1677.8997,902.2853,额度充足,5767722,775.6144,额度充足,5055235,2842.2142,0.67685,8348.4774,2.379542
2024-09-02,1154.4154,609.3555,额度充足,4659355,545.0599,额度充足,4131350,2811.035,-1.097004,8172.2079,-2.111397
2024-09-03,932.5628,482.4776,额度充足,3791029,450.0852,额度充足,3408608,2802.9787,-0.286596,8268.0499,1.17278
2024-09-04,921.5574,467.8858,额度充足,3599282,453.6716,额度充足,3306851,2784.2783,-0.667162,8226.2415,-0.505662
2024-09-05,830.8414,427.3132,额度充足,3367773,403.5282,额度充足,2994027,2788.3141,0.14495,8249.6588,0.284666
2024-09-09,979.3837,531.8184,额度充足,4382958,447.5653,额度充足,3650731,2736.4876,-1.060052,8063.2693,-0.830186
2024-09-10,907.1611,464.0745,额度充足,3969114,443.0866,额度充足,3642086,2744.1921,0.281547,8073.8337,0.131019
2024-09-11,792.4830000000001,415.9533,额度充足,3427016,376.5297,额度充足,3092466,2721.7952,-0.816156,8105.3849,0.390783
2024-09-12,780.0486,405.5368,额度充足,3191276,374.5118,额度充足,2873527,2717.1231,-0.171655,8054.2426,-0.630967
2024-09-13,775.8424,413.4478,额度充足,3311844,362.3946,额度充足,2963855,2704.0896,-0.47968,7983.5478,-0.877734
2024-09-19,1134.3195,600.1997,额度充足,4730254,534.1198,额度充足,4150306,2736.0222,0.689693,8087.6044,1.193052
2024-09-20,1139.2068,624.7966,额度充足,4961915,514.4101999999999,额度充足,4296739,2736.8139,0.028936,8075.1416,-0.154098
2024-09-23,866.33,444.0022,额度充足,3313199,422.3278,额度充足,3110226,2748.9177,0.442259,8083.3819,0.102045
2024-09-24,1653.1496,896.5073,额度充足,5617754,756.6423,额度充足,4782573,2863.1255,4.154646,8435.7041,4.358599
2024-09-25,1881.6744,1028.862,额度充足,6019628,852.8124,额度充足,4922259,2896.3057,1.15888,8537.7311,1.209466
2024-09-26,1902.7817,1039.6388,额度充足,5931192,863.1428999999999,额度充足,4967386,3000.9526,3.613117,8916.6464,4.438126
2024-09-27,1825.7185,593.7412,0,2783950,1231.9773,0,5802184,3087.5286,2.884951,9514.8647,6.709006
2024-09-30,3569.3224,1943.9841,额度充足,9188054,1625.3383,额度充足,6942286,3336.4974,8.063692,10529.7568,10.666385
2024-10-08,5101.0129,2738.9703000000004,额度充足,10313307,2362.0426,额度充足,7948939,3489.7751,4.59397,11495.1003,9.167766
2024-10-09,3934.5393,2054.786,额度充足,9253795,1879.7533,额度充足,8038607,3258.8578,-6.616968,10557.8117,-8.15381
2024-10-10,3011.196,1596.8768,额度充足,7956050,1414.3192,额度充足,6979614,3301.9259,1.32157,10471.0808,-0.821486
2024-10-14,2527.712,1307.3208,额度充足,6957865,1220.3912,额度充足,6345115,3284.3225,2.069305,10327.4004,2.650512
2024-10-15,2298.0429,1119.7132,额度充足,6190939,1178.3297,额度充足,6151105,3201.2919,-2.528089,10066.5168,-2.52613
2024-10-16,2207.2135,1092.6011,额度充足,5772699,1114.6124,额度充足,5667085,3202.948,0.051732,9965.0241,-1.008221
2024-10-17,2038.7175,999.5335,额度充足,5327326,1039.184,额度充足,5307915,3169.3843,-1.0479,9891.7627,-0.735185
2024-10-18,2965.8831,1484.6754999999998,额度充足,6913664,1481.2076000000002,额度充足,6688256,3261.5633,2.90842,10357.6764,4.710118
2024-10-21,2880.9996,1388.5122,额度充足,5967208,1492.4874,额度充足,5958231,3268.11,0.200723,10470.9138,1.09327
2024-10-22,2409.0513,1118.542,额度充足,5338853,1290.5093,额度充足,5615177,3285.8669,0.543339,10559.5095,0.846112
2024-10-23,2513.4291,1202.266,额度充足,5588773,1311.1631,额度充足,5669509,3302.8028,0.515416,10576.4133,0.160081
2024-10-24,1975.7155,917.1335,额度充足,4574080,1058.582,额度充足,4833935,3280.2625,-0.68246,10441.7465,-1.273275
2024-10-25,2248.7791,1029.8119,额度充足,4783929,1218.9672,额度充足,5157686,3299.7003,0.592568,10619.849,1.705677
2024-10-28,2262.6288,1060.102,额度充足,5079155,1202.5268,额度充足,5181443,3322.1975,0.681795,10685.8902,0.621866
2024-10-29,2509.4682000000003,1191.9157,额度充足,5869329,1317.5525,额度充足,5849344,3286.407,-1.077314,10543.3283,-1.334113
2024-10-30,2354.9511,1114.5788,额度充足,5705791,1240.3723,额度充足,5731888,3266.2378,-0.613716,10530.8489,-0.118363
2024-10-31,2684.3472,1312.5599,额度充足,6346851,1371.7873000000002,额度充足,6121893,3279.8244,0.415971,10591.218,0.57326
2024-11-01,2649.9238,1259.7061,额度充足,6288479,1390.2177,额度充足,6369642,3272.0142,-0.238129,10455.5022,-1.281399
2024-11-04,2164.5426,1033.3445,额度充足,5175865,1131.1981,额度充足,5170790,3310.2072,1.167263,10663.0966,1.985504
2024-11-05,2636.6526,1253.8038,额度充足,5706827,1382.8488,额度充足,5861807,3386.9869,2.319483,11006.9377,3.22459
2024-11-06,2996.5933,1426.6710999999998,额度充足,5949519,1569.9222,额度充足,6128463,3383.8062,-0.093909,10968.142,-0.352466
2024-11-07,2834.9603,1398.1446,额度充足,5838319,1436.8157,额度充足,5753969,3470.6609,2.566775,11235.9208,2.441424
2024-11-08,3103.8647,1492.1404,额度充足,6331323,1611.7243,额度充足,6294995,3452.2971,-0.529115,11161.7022,-0.660548
2024-11-11,2916.9448,1350.8788,额度充足,5831091,1566.066,额度充足,6056468,3470.0657,0.514689,11388.5668,2.032527
2024-11-12,3081.0706,1431.7997,额度充足,6322714,1649.2709,额度充足,6477005,3421.9701,-1.386014,11314.4586,-0.650725
2024-11-13,2550.3397,1199.4136,额度充足,5499698,1350.9261,额度充足,5710461,3439.2778,0.505782,11359.2889,0.396221
2024-11-14,2346.0419,1118.5872,额度充足,5462545,1227.4547,额度充足,5430451,3379.8389,-1.728238,11037.7827,-2.830337
2024-11-15,2388.0169,1153.1023,额度充足,5830023,1234.9146,额度充足,5575555,3330.7263,-1.453105,10748.97,-2.616583
2024-11-18,2571.9775,1256.3381,额度充足,6212615,1315.6394,额度充足,6102759,3323.8486,-0.206492,10544.0228,-1.906668
2024-11-19,2239.9825,1069.6651,额度充足,5671917,1170.3174,额度充足,5800186,3346.0098,0.666733,10743.8442,1.895115
2024-11-20,2037.0144,921.7514,额度充足,5079039,1115.263,额度充足,5423593,3367.9893,0.656887,10827.1889,0.775744
2024-11-21,1835.0098,828.433,额度充足,4382859,1006.5768,额度充足,4820952,3370.4039,0.071693,10819.8767,-0.067536
2024-11-22,2053.5763,960.6048,额度充足,4778937,1092.9715,额度充足,5068904,3267.1916,-3.062313,10438.7215,-3.522731
2024-11-25,2245.4919,1083.1019,额度充足,5351615,1162.39,额度充足,5571813,3263.7597,-0.105041,10420.5207,-0.174359
2024-11-26,1678.9273,777.8525999999999,额度充足,4589688,901.0747,额度充足,4742154,3259.7572,-0.122635,10333.2251,-0.837728
2024-11-27,1827.0134,855.7217999999999,额度充足,4852185,971.2916,额度充足,5183632,3309.7789,1.534522,10566.1006,2.253657
2024-11-28,1735.6246,794.7134,额度充足,4275375,940.9112,额度充足,4650551,3295.6983,-0.425424,10432.5399,-1.264049
2024-11-29,2074.5515,992.8521,额度充足,4968682,1081.6994,额度充足,5106898,3326.4557,0.933259,10611.719,1.717502
2024-12-02,2197.5367,1052.6674,额度充足,5366897,1144.8692999999998,额度充足,5393204,3363.9823,1.128126,10756.5476,1.364799
2024-12-03,2001.3096,970.8461,额度充足,5185544,1030.4635,额度充足,5162922,3378.8063,0.440668,10713.5785,-0.399469
2024-12-04,1872.4958,904.5303,额度充足,4764219,967.9655,额度充足,4893170,3364.6498,-0.418979,10604.0121,-1.022687
2024-12-05,1651.4959,759.1996,额度充足,4120146,892.2963000000001,额度充足,4453098,3368.8553,0.124991,10634.489,0.287409
2024-12-06,1929.479,914.0393,额度充足,4448354,1015.4397,额度充足,4810870,3404.0764,1.045492,10791.339,1.474918
2024-12-09,1870.655,892.0023,额度充足,4613892,978.6527,额度充足,4748991,3402.5343,-0.045302,10731.6589,-0.553037
2024-12-10,2543.8276,1233.943,额度充足,5631669,1309.8846,额度充足,5606486,3422.6607,0.591512,10812.5838,0.754076
2024-12-11,2063.669,980.9777,额度充足,5009080,1082.6913,额度充足,5127649,3432.4902,0.287189,10848.4228,0.331456
2024-12-12,2087.4548,1002.4402,额度充足,4933639,1085.0146,额度充足,4973490,3461.4998,0.845147,10957.1289,1.002045
2024-12-13,2966.1765,1565.8738,额度充足,7923345,1400.3027,额度充足,6919531,3391.8782,-2.011313,10713.072,-2.22738
2024-12-16,2025.1954,992.9158,额度充足,5311081,1032.2796,额度充足,5134138,3386.3312,-0.163538,10573.9194,-1.298905
2024-12-17,1895.7605,895.1614,额度充足,5039270,1000.5991,额度充足,5049881,3361.485,-0.73372,10537.4285,-0.345103
2024-12-18,1631.9875,775.0523,额度充足,3934936,856.9352,额度充足,4210177,3382.2081,0.616486,10584.2695,0.44452
2024-12-19,1682.5213,781.1956,额度充足,4113160,901.3257,额度充足,4287202,3370.0331,-0.359972,10649.0339,0.611893
2024-12-20,1764.0435,827.0388,额度充足,4014998,937.0047,额度充足,4304961,3368.0693,-0.058272,10646.6176,-0.02269
2024-12-23,1583.4185,742.4881,额度充足,3968732,840.9304,额度充足,4151297,3351.2571,-0.499164,10537.4021,-1.025823
2024-12-24,1332.5173000000002,617.5095,额度充足,3303546,715.0078,额度充足,3642161,3393.5281,1.261348,10671.4274,1.271901
2024-12-27,1609.8575,758.8811000000001,额度充足,3910089,850.9764,额度充足,4085744,3400.142,0.060784,10659.9751,-0.131097
2024-12-30,1627.6519,768.4985,额度充足,3909630,859.1533999999999,额度充足,4159185,3407.3259,0.211282,10671.155,0.104877
2024-12-31,1773.3257999999998,835.2873,额度充足,4411270,938.0385,额度充足,4532867,3351.763,-1.630689,10414.6113,-2.404086
2025-01-02,2055.1967,997.6179,额度充足,5170777,1057.5788,额度充足,5165046,3262.5607,-2.661355,10088.0589,-3.135522
2025-01-03,1859.5623,859.0929,额度充足,4896475,1000.4694,额度充足,5288237,3211.4299,-1.567198,9897.1203,-1.892719
2025-01-06,1683.0054,790.2715,额度充足,4784617,892.7339,额度充足,5224852,3206.9228,-0.140346,9885.6545,-0.11585
2025-01-07,1609.483,712.7489,额度充足,4147757,896.7341,额度充足,4738860,3229.6439,0.708502,9998.7565,1.144102
2025-01-08,1871.1984,864.9060000000001,额度充足,5026068,1006.2924,额度充足,5415854,3230.1679,0.016225,9944.6404,-0.541228
2025-01-09,1439.6201,656.5088000000001,额度充足,3826769,783.1113,额度充足,4216567,3211.3933,-0.581227,9976.0038,0.31538
2025-01-10,1539.0358,713.2132,额度充足,3990290,825.8226,额度充足,4452741,3168.5238,-1.334919,9795.9438,-1.804931
2025-01-13,1567.3252,749.1568,额度充足,4767839,818.1684,额度充足,4924858,3160.755,-0.245187,9796.1764,0.002374
2025-01-14,1845.1353,854.8523,额度充足,4906141,990.283,额度充足,5364326,3240.94,2.536894,10165.1692,3.766702
2025-01-15,1624.0832999999998,748.4889,额度充足,4476464,875.5944000000001,额度充足,4885907,3227.1167,-0.426521,10060.1297,-1.033328
2025-01-16,1684.5011,767.1381,额度充足,4168344,917.363,额度充足,4682008,3236.032,0.276262,10101.0952,0.407206
2025-01-17,1533.0504,704.1518,额度充足,3937038,828.8986,额度充足,4374012,3241.8212,0.178898,10161.3212,0.596232
2025-01-20,1622.2272,726.8197,额度充足,4007830,895.4075,额度充足,4487080,3244.3776,0.078857,10256.3954,0.935648
2025-01-21,1498.8517000000002,679.0024000000001,额度充足,3662194,819.8493,额度充足,4160646,3242.6226,-0.054094,10305.6935,0.480657
2025-01-22,1569.7851999999998,728.5261999999999,额度充足,4232157,841.2589999999999,额度充足,4425080,3213.6237,-0.894304,10225.8713,-0.774545
2025-01-23,1888.1063,874.6849000000001,额度充足,4495639,1013.4214,额度充足,4943379,3230.1637,0.514684,10176.1741,-0.485995
2025-01-24,1801.512,816.3945,额度充足,4557303,985.1175,额度充足,5179340,3252.6264,0.695404,10292.7299,1.145379
2025-01-27,1663.2109,767.9772,额度充足,4304397,895.2337,额度充足,4794143,3250.6007,-0.062279,10156.0665,-1.327766
2025-02-05,1893.0018,861.1991,额度充足,4921958,1031.8027,额度充足,5378571,3229.4876,-0.649514,10164.2238,0.080319
2025-02-06,1908.0737,847.5967999999999,额度充足,4524224,1060.4769,额度充足,5230209,3270.6594,1.274871,10393.6337,2.257033
2025-02-07,2306.5865,1025.5625,额度充足,5125291,1281.024,额度充足,5948350,3303.6666,1.009191,10576.0034,1.754629
2025-02-10,2056.9094,911.3401,额度充足,4578593,1145.5693,额度充足,5308495,3322.1698,0.560081,10631.2462,0.522341
2025-02-11,1899.6478,845.4357000000001,额度充足,4555983,1054.2121,额度充足,5275988,3318.0569,-0.123802,10557.6223,-0.692524
2025-02-12,1948.6741,863.7329,额度充足,4251333,1084.9412,额度充足,4935191,3346.3854,0.853768,10708.8838,1.432723
2025-02-13,2121.365,945.9957,额度充足,4651168,1175.3692999999998,额度充足,5411100,3332.4826,-0.415457,10626.6239,-0.768146
2025-02-14,2051.5146,908.5963,额度充足,4294625,1142.9183,额度充足,5037374,3346.7242,0.427357,10749.4562,1.155892
2025-02-17,2235.0402,1003.7991,额度充足,4644427,1231.2411,额度充足,5280703,3355.8296,0.272069,10791.0599,0.387031
2025-02-18,2157.7395,950.9553,额度充足,4415634,1206.7842,额度充足,5292432,3324.4906,-0.933867,10617.2606,-1.610586
2025-02-19,2074.4342,930.734,额度充足,4595566,1143.7002,额度充足,5239718,3351.5392,0.813616,10772.6544,1.463596
2025-02-20,2016.6521,879.0498,额度充足,4387393,1137.6023,额度充足,5279371,3350.7833,-0.022554,10794.5454,0.203209
2025-02-21,2424.0771,1060.8741,额度充足,4522692,1363.203,额度充足,5495390,3379.1128,0.845459,10991.369,1.823362
2025-02-24,2426.5833,1060.3054,额度充足,4674586,1366.2779,额度充足,5635995,3373.0276,-0.180083,10983.0433,-0.075748
2025-02-25,2252.0816,996.9975,额度充足,4798559,1255.0841,额度充足,5608756,3346.0398,-0.800106,10854.4956,-1.17042
2025-02-26,2249.2493,1001.1934,额度充足,4732504,1248.0559,额度充足,5472613,3380.2144,1.021345,10955.6488,0.931901
2025-02-27,2420.6116,1097.7371,额度充足,5165099,1322.8745,额度充足,5907501,3388.0622,0.232169,10927.5078,-0.256863
2025-02-28,2691.9706,1304.2641,额度充足,5618929,1387.7065,额度充足,5962776,3320.8973,-1.982399,10611.2398,-2.894237
2025-03-03,2166.1618,993.1584,额度充足,4912528,1173.0034,额度充足,5443188,3316.9253,-0.119606,10649.5918,0.361428
2025-03-04,1910.3313,849.6449,额度充足,4254844,1060.6864,额度充足,5024671,3324.2099,0.219619,10679.4351,0.28023
2025-03-05,1866.1961,846.3622,额度充足,4247186,1019.8339,额度充足,4873257,3341.9649,0.534112,10709.4601,0.281148
2025-03-06,2198.621,1018.5377,额度充足,4579227,1180.0833,额度充足,5091935,3381.0983,1.17097,10898.7514,1.767515
2025-03-07,2126.3693,969.7121,额度充足,4446717,1156.6572,额度充足,5089472,3372.5458,-0.25295,10843.7328,-0.504816
2025-03-10,1896.1523,877.9463000000001,额度充足,4454611,1018.206,额度充足,4864265,3366.163,-0.189258,10825.7042,-0.166258
2025-03-11,1960.6713,927.1565,额度充足,4334617,1033.5148,额度充足,4712233,3379.8284,0.405964,10861.164,0.327552
2025-03-12,1917.585,868.9183,额度充足,4081545,1048.6667,额度充足,4582618,3371.9235,-0.233885,10843.2266,-0.165152
2025-03-13,1887.784,877.3746000000001,额度充足,4365370,1010.4094,额度充足,4837648,3358.7285,-0.39132,10736.1944,-0.987088
2025-03-14,2386.4754000000003,1194.5467,额度充足,5186204,1191.9287,额度充足,5010098,3419.5616,1.811194,10978.2984,2.255026
2025-03-17,2016.9116,956.072,额度充足,4384407,1060.8396,额度充足,4592881,3426.1285,0.192039,10957.818,-0.186554
2025-03-18,1841.1581,859.6618,额度充足,4137486,981.4963,额度充足,4273791,3429.7593,0.105974,11014.7474,0.519532
2025-03-19,1794.874,827.8002,额度充足,4009541,967.0738,额度充足,4285695,3426.4291,-0.097097,10979.0519,-0.32407
2025-03-20,1607.2004000000002,767.0884,额度充足,3779520,840.112,额度充足,3983804,3408.9482,-0.510178,10879.4891,-0.906843
2025-03-21,2098.9455,1064.9985,额度充足,4916784,1033.947,额度充足,4820772,3364.8307,-1.294168,10687.5533,-1.764199
2025-03-24,1826.2911,876.6293,额度充足,4579242,949.6618,额度充足,4710653,3370.0283,0.154468,10695.4879,0.074242
2025-03-25,1622.7344,774.8519,额度充足,4103161,847.8825,额度充足,4312815,3369.9763,-0.001543,10649.0764,-0.433935
2025-03-26,1486.2289,724.57,额度充足,3933738,761.6589,额度充足,3921499,3368.6973,-0.037953,10643.8189,-0.04937
2025-03-27,1578.5704,772.3225,额度充足,4035904,806.2479,额度充足,4120168,3373.7489,0.149957,10668.101,0.228133
2025-03-28,1481.5946,725.0498,额度充足,3961704,756.5448,额度充足,3997872,3351.3068,-0.665198,10607.3309,-0.569643
2025-03-31,1781.3226000000002,878.2041,额度充足,4957171,903.1185,额度充足,4878587,3335.7462,-0.464314,10504.3318,-0.971018
2025-04-01,1559.7989000000002,782.4416,额度充足,4303497,777.3573,额度充足,4187353,3348.4351,0.380392,10503.6553,-0.00644
2025-04-02,1331.1563,646.9103,额度充足,3617222,684.2460000000001,额度充足,3737551,3350.1266,0.050516,10513.1169,0.090079
2025-04-03,1621.9779999999998,793.9272,额度充足,4173379,828.0508,额度充足,4324340,3342.0077,-0.242346,10365.7315,-1.401919
2025-04-07,2291.85,1262.0874,额度充足,6465074,1029.7626,额度充足,4961521,3096.5762,-7.343834,9364.4976,-9.659076
2025-04-08,2692.6881,1452.1334,额度充足,8741427,1240.5547,额度充足,7156503,3145.5491,1.581518,9424.6795,0.64266
2025-04-09,2715.8585,1416.4069,额度充足,7767585,1299.4516,额度充足,7210687,3186.8099,1.31172,9539.8919,1.222454
2025-04-10,2210.1602,1107.3144,额度充足,5481785,1102.8458,额度充足,5351517,3223.6379,1.155638,9754.6435,2.25109
2025-04-11,1878.7254,928.3869,额度充足,4772938,950.3385,额度充足,4816284,3238.2268,0.45256,9834.4446,0.818083
2025-04-14,1636.4696,781.7606,额度充足,4088886,854.709,额度充足,4274076,3262.8075,0.759079,9884.3017,0.506964
2025-04-15,1340.0269,649.31,额度充足,3765953,690.7169,额度充足,3949537,3267.6623,0.148792,9858.0969,-0.265115
2025-04-16,1578.8353,874.1982,额度充足,4952811,704.6371,额度充足,4277894,3276.0039,0.255277,9774.7273,-0.845697
2025-04-17,1177.8687,643.0108,额度充足,3446331,534.8579,额度充足,3180344,3280.3412,0.132396,9759.0472,-0.160415
2025-04-22,1348.9672,657.5685000000001,额度充足,4004165,691.3987,额度充足,4224554,3299.7571,0.252868,9870.0539,-0.358123
2025-04-23,1518.4235,717.2692999999999,额度充足,3918382,801.1542,额度充足,4174135,3296.3552,-0.103095,9935.797,0.666087
2025-04-24,1386.6425,650.7162999999999,额度充足,3710871,735.9262,额度充足,4139435,3297.2881,0.028301,9878.3155,-0.578529
2025-04-25,1422.4997,690.6411,额度充足,3760789,731.8586,额度充足,3986043,3295.06,-0.067574,9917.055,0.392167
